PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_LW_DWN,2021,-10.75,-75.25,377.52,375.51,370.86,375.02,366.98,366.91,350.62,359.31,369.91,373.88,377.41,376.2,369.94
ALLSKY_SFC_LW_DWN,2021,-10.75,-75.75,377.52,375.51,370.86,375.02,366.98,366.91,350.62,359.31,369.91,373.88,377.41,376.2,369.94
ALLSKY_SFC_LW_DWN,2021,-10.75,-76.25,309.95,298.39,304.23,297.83,281.55,275.3,256.63,272.25,291.08,295.71,303.3,302.66,290.66
ALLSKY_SFC_LW_DWN,2021,-11.25,-73.75,411.6,412.26,405.91,411.95,407.11,412.24,388.39,405.01,417.74,423.62,419.52,412.58,410.59
ALLSKY_SFC_LW_DWN,2021,-11.25,-74.25,419.72,418.16,414.62,416.02,407.47,407.96,387.05,401.73,423.43,425.4,423.67,420.44,413.73
ALLSKY_SFC_LW_DWN,2021,-11.25,-74.75,419.72,418.16,414.62,416.02,407.47,407.96,387.05,401.73,423.43,425.4,423.67,420.44,413.73
ALLSKY_SFC_LW_DWN,2021,-11.25,-75.25,330.28,325.45,327.79,321.4,303.68,302.98,282.29,299.41,312.72,319.05,324.86,326.24,314.59
ALLSKY_SFC_LW_DWN,2021,-11.25,-75.75,330.28,325.45,327.79,321.4,303.68,302.98,282.29,299.41,312.72,319.05,324.86,326.24,314.59
ALLSKY_SFC_LW_DWN,2021,-11.25,-76.25,299.87,287.33,297.16,285.09,271.23,267.17,257.18,267.17,285.0,290.42,288.76,290.03,282.16
ALLSKY_SFC_LW_DWN,2021,-11.75,-73.75,411.6,412.26,405.91,411.95,407.11,412.24,388.39,405.01,417.74,423.62,419.52,412.58,410.59
ALLSKY_SFC_LW_DWN,2021,-11.75,-74.25,419.72,418.16,414.62,416.02,407.47,407.96,387.05,401.73,423.43,425.4,423.67,420.44,413.73
ALLSKY_SFC_LW_DWN,2021,-11.75,-74.75,419.72,418.16,414.62,416.02,407.47,407.96,387.05,401.73,423.43,425.4,423.67,420.44,413.73
ALLSKY_SFC_LW_DWN,2021,-11.75,-75.25,330.28,325.45,327.79,321.4,303.68,302.98,282.29,299.41,312.72,319.05,324.86,326.24,314.59
ALLSKY_SFC_LW_DWN,2021,-11.75,-75.75,330.28,325.45,327.79,321.4,303.68,302.98,282.29,299.41,312.72,319.05,324.86,326.24,314.59
ALLSKY_SFC_LW_DWN,2021,-11.75,-76.25,299.87,287.33,297.16,285.09,271.23,267.17,257.18,267.17,285.0,290.42,288.76,290.03,282.16
ALLSKY_SFC_LW_DWN,2021,-12.25,-73.75,382.6,383.53,378.35,379.86,372.6,374.88,363.62,375.68,387.05,391.94,384.02,382.04,379.63
ALLSKY_SFC_LW_DWN,2021,-12.25,-74.25,348.32,342.75,342.03,335.13,321.83,321.03,299.23,315.82,331.9,339.02,342.73,341.34,331.66
ALLSKY_SFC_LW_DWN,2021,-12.25,-74.75,348.32,342.75,342.03,335.13,321.83,321.03,299.23,315.82,331.9,339.02,342.73,341.34,331.66
ALLSKY_SFC_LW_DWN,2021,-12.25,-75.25,298.6,285.65,292.48,272.2,254.05,246.02,231.59,250.01,272.21,280.41,282.98,282.92,270.66
ALLSKY_SFC_LW_DWN,2021,-12.25,-75.75,298.6,285.65,292.48,272.2,254.05,246.02,231.59,250.01,272.21,280.41,282.98,282.92,270.66
ALLSKY_SFC_LW_DWN,2021,-12.25,-76.25,325.54,318.12,323.77,309.45,307.34,304.71,304.91,305.52,313.12,313.23,311.27,314.66,312.62
ALLSKY_SFC_LW_DWN,2022,-10.75,-73.75,412.16,412.05,411.23,411.64,405.9,387.64,396.96,393.3,415.39,418.27,402.07,410.26,406.38
ALLSKY_SFC_LW_DWN,2022,-10.75,-74.25,425.09,422.48,421.88,419.95,417.67,399.74,406.8,409.8,432.24,430.0,419.39,422.01,418.91
ALLSKY_SFC_LW_DWN,2022,-10.75,-74.75,425.09,422.48,421.88,419.95,417.67,399.74,406.8,409.8,432.24,430.0,419.39,422.01,418.91
ALLSKY_SFC_LW_DWN,2022,-10.75,-75.25,375.23,374.74,374.02,371.13,370.25,350.24,350.62,360.44,371.12,377.2,369.81,373.32,368.15
ALLSKY_SFC_LW_DWN,2022,-10.75,-75.75,375.23,374.74,374.02,371.13,370.25,350.24,350.62,360.44,371.12,377.2,369.81,373.32,368.15
ALLSKY_SFC_LW_DWN,2022,-10.75,-76.25,301.88,305.31,306.08,290.3,284.45,259.68,256.04,270.57,285.8,292.68,288.06,299.13,286.58
ALLSKY_SFC_LW_DWN,2022,-11.25,-73.75,412.93,409.39,407.79,407.27,406.78,391.96,395.73,397.1,419.88,416.62,408.93,409.92,407.01
ALLSKY_SFC_LW_DWN,2022,-11.25,-74.25,420.9,418.5,417.95,413.25,409.47,392.09,394.01,402.04,422.92,424.21,420.38,421.23,413.05
ALLSKY_SFC_LW_DWN,2022,-11.25,-74.75,420.9,418.5,417.95,413.25,409.47,392.09,394.01,402.04,422.92,424.21,420.38,421.23,413.05
ALLSKY_SFC_LW_DWN,2022,-11.25,-75.25,325.16,329.98,328.66,313.52,311.88,288.62,284.73,298.89,312.16,318.54,315.78,322.27,312.43
ALLSKY_SFC_LW_DWN,2022,-11.25,-75.75,325.16,329.98,328.66,313.52,311.88,288.62,284.73,298.89,312.16,318.54,315.78,322.27,312.43
ALLSKY_SFC_LW_DWN,2022,-11.25,-76.25,295.34,295.32,299.06,285.77,271.91,256.44,257.06,263.09,274.6,273.75,281.46,288.66,278.45
ALLSKY_SFC_LW_DWN,2022,-11.75,-73.75,412.93,409.39,407.79,407.27,406.78,391.96,395.73,397.1,419.88,416.62,408.93,409.92,407.01
ALLSKY_SFC_LW_DWN,2022,-11.75,-74.25,420.9,418.5,417.95,413.25,409.47,392.09,394.01,402.04,422.92,424.21,420.38,421.23,413.05
ALLSKY_SFC_LW_DWN,2022,-11.75,-74.75,420.9,418.5,417.95,413.25,409.47,392.09,394.01,402.04,422.92,424.21,420.38,421.23,413.05
ALLSKY_SFC_LW_DWN,2022,-11.75,-75.25,325.16,329.98,328.66,313.52,311.88,288.62,284.73,298.89,312.16,318.54,315.78,322.27,312.43
ALLSKY_SFC_LW_DWN,2022,-11.75,-75.75,325.16,329.98,328.66,313.52,311.88,288.62,284.73,298.89,312.16,318.54,315.78,322.27,312.43
ALLSKY_SFC_LW_DWN,2022,-11.75,-76.25,295.34,295.32,299.06,285.77,271.91,256.44,257.06,263.09,274.6,273.75,281.46,288.66,278.45
ALLSKY_SFC_LW_DWN,2022,-12.25,-73.75,382.02,381.75,381.59,379.2,375.88,355.59,362.38,372.29,387.12,386.81,382.54,380.96,377.32
ALLSKY_SFC_LW_DWN,2022,-12.25,-74.25,342.87,345.4,344.87,328.91,326.78,304.19,301.16,313.82,332.18,332.96,333.99,341.54,328.97
ALLSKY_SFC_LW_DWN,2022,-12.25,-74.75,342.87,345.4,344.87,328.91,326.78,304.19,301.16,313.82,332.18,332.96,333.99,341.54,328.97
ALLSKY_SFC_LW_DWN,2022,-12.25,-75.25,290.72,295.47,293.69,265.44,257.28,234.07,233.1,241.62,260.55,260.34,266.77,283.02,265.02
ALLSKY_SFC_LW_DWN,2022,-12.25,-75.75,290.72,295.47,293.69,265.44,257.28,234.07,233.1,241.62,260.55,260.34,266.77,283.02,265.02
ALLSKY_SFC_LW_DWN,2022,-12.25,-76.25,321.11,321.56,323.29,305.69,294.76,289.37,300.81,301.6,300.7,294.49,304.6,316.95,306.19
